X Y Z x1 y1 x2 y2 x3 y3 x4 y4
-22.1525 -11.4849 -0.5504 211.6788 123.0952 265.1192 130.1411 199.6742 145.5241 292.9585 126.9694
20.3520 2.7469 -3.9181 1060.6863 457.2369 1111.2541 472.6030 1125.8265 438.4572 1065.2011 444.3304
-21.2390 10.7634 -2.3824 269.1530 645.0789 241.2513 632.6130 302.2324 629.1590 231.9094 630.1282
3.9934 6.5207 3.9422 844.2680 506.6202 675.9542 514.0016 712.1918 568.4420 827.6034 568.6947
17.1596 -0.9156 8.0521 1131.5766 314.4742 917.8445 323.8208 912.8058 418.7113 1156.8739 424.3543
18.1586 1.9876 -8.2712 965.1888 462.7994 1117.0065 477.1615 1127.4703 398.4278 974.1377 404.9172
-5.9988 8.8247 4.7360 659.2117 558.4863 459.8755 559.3777 509.7386 624.9217 630.2171 625.1484
15.8112 6.7841 0.6967 1039.0727 525.3740 954.0778 540.4065 990.7781 556.2504 1020.6162 557.5756
-1.6623 -4.9266 -1.9345 630.7718 279.1816 662.9540 283.8773 635.7579 278.9767 677.8342 278.0115
-10.1157 -10.8082 -1.4188 450.4841 143.7999 506.5117 149.3746 446.0424 151.6459 529.1667 143.3875
17.1248 -2.9252 7.3636 1116.7838 273.0163 930.6449 281.0501 914.5757 368.3902 1153.6771 375.5510
23.5067 -7.7997 7.5890 1228.8760 162.7415 1074.1316 167.1662 1031.7090 254.1594 1294.3177 268.7006
-13.5987 -5.8273 7.6944 497.9702 207.0667 316.4076 211.3180 282.8830 310.9364 550.1914 303.6545
-20.4958 10.0125 -3.5394 269.4220 633.1881 271.4857 621.7760 327.9932 606.4649 236.2665 606.5589
-17.5843 -5.6825 -8.3200 234.0561 297.7764 427.7299 299.0575 396.1627 235.0385 283.9973 223.3671
1.8836 -4.6527 6.7207 803.6124 238.5870 631.9287 243.7990 605.8038 328.7112 849.8813 329.6440
-24.7596 0.5858 -8.1446 104.3926 441.1046 270.8770 434.7470 274.1637 375.9608 121.3421 365.7582
21.1888 -7.0251 -3.3569 1055.8445 238.2983 1148.1249 245.6824 1110.8553 216.4724 1115.5461 230.8343
-23.6508 -3.8170 -0.1997 204.8295 297.3601 210.4813 297.3520 188.6699 318.5307 245.1621 306.2071
-9.5808 2.1942 -6.9086 433.7969 467.5966 544.8785 467.6885 556.9761 415.0208 442.0415 411.7906
12.9801 -11.2355 -0.9466 913.7337 132.4161 963.5396 136.3974 902.7395 134.7068 996.9183 145.4834
-3.9408 5.0934 2.9102 669.0202 481.6323 533.0349 484.4791 561.5966 530.9452 660.7873 530.4290
14.9856 -2.1452 -1.2712 974.4020 336.0597 983.8024 345.3885 972.2411 341.3489 1006.4889 348.2759
17.1557 -0.9754 -1.6844 1014.9078 363.8934 1029.9381 374.7219 1024.7056 365.5311 1040.4138 372.7110
7.1466 10.4126 -6.9105 790.0442 647.4487 854.8721 658.4730 910.8733 597.1620 752.8319 597.2467
-0.2514 12.5490 -0.2236 727.2081 666.3292 622.7241 671.1083 692.1585 681.5256 677.8254 681.5603
8.9441 -6.1363 8.5604 961.5699 194.7663 757.4553 200.0696 723.2009 302.3023 1016.7272 307.1387
15.5153 -0.9120 -5.8753 934.0624 387.0962 1043.5731 397.9806 1038.7207 345.4377 959.1455 352.4542
13.5378 -10.5309 -2.8548 904.2200 158.3631 994.6832 162.9328 938.0283 141.1792 983.2029 152.2312
-21.0615 -11.8082 7.7102 327.4407 68.8783 188.3545 77.8551 119.7513 178.2385 411.9499 161.7063
10.2009 0.6818 5.7314 971.9614 363.6501 797.3269 372.1222 801.0978 444.2166 988.0763 447.1178
-4.6222 -0.7356 2.1383 630.0947 352.8459 544.9599 356.3898 540.8390 395.3773 654.1600 393.6443
-4.0345 0.8407 -1.8809 599.6228 409.6360 599.3259 412.9629 603.9835 409.8649 615.0206 408.4655
7.5238 5.8905 -7.1838 781.7990 547.2435 877.8259 557.2302 909.4654 494.0209 769.4383 495.4724
-17.0659 0.4852 4.6227 408.1637 369.7091 267.5431 368.8655 270.3254 437.8675 425.5173 432.7019
12.5856 -4.4747 -2.1425 910.9061 289.0431 950.9391 296.6000 926.7848 284.0823 955.9804 291.1818
21.4793 -8.0293 7.7761 1191.4190 156.5902 1030.2577 160.8233 986.4158 250.4157 1258.1002 263.8731
21.3444 3.7242 5.4391 1194.5627 431.3682 1022.4414 446.3637 1042.6556 511.5123 1193.0419 514.9857
18.9371 8.8616 4.1384 1147.0826 553.8506 973.3531 571.9465 1021.4797 622.9006 1116.2008 622.2684
25.0221 4.9130 4.1565 1253.2762 463.5652 1110.9251 481.7901 1137.3367 531.7103 1244.8444 534.8760
-24.1409 3.7479 5.6821 281.9326 441.3074 108.5303 435.0293 130.2784 517.0121 281.6727 513.1622
24.6702 1.7058 -5.9693 1116.2036 443.4936 1226.6153 460.4581 1235.5497 402.9490 1126.5826 411.5463
0.6069 -6.1355 -1.8233 674.0203 251.1969 710.1793 256.2780 676.4136 251.4711 727.8468 251.8528
-9.3870 9.3116 -1.1414 523.1155 600.5927 461.3039 598.5252 513.3836 603.8298 492.4643 603.8282
-3.5117 -10.2648 4.0521 648.4439 126.0434 571.1464 131.3566 513.4522 188.4934 725.5471 185.8590
-20.8207 1.0191 -2.8550 246.4668 422.4313 282.6055 418.4674 288.3696 411.6675 261.0495 404.4129
-24.1272 11.7883 -7.6339 152.5556 696.2105 245.3563 679.3872 311.5251 623.5339 111.0214 624.3861
8.1969 -4.1609 7.6398 941.4264 244.3850 747.5364 250.3998 724.3384 343.2839 985.1851 347.1100
14.7596 8.2163 -5.3320 951.2745 587.6093 997.5769 603.5587 1041.4094 556.0083 925.4649 557.2435
22.9177 -10.2187 -4.8025 1062.9605 175.7308 1208.4600 180.7166 1154.6109 134.6945 1140.6327 153.4663
-11.7247 10.2639 -3.4180 451.8518 634.7364 439.6288 630.2410 496.8916 612.7101 416.5530 612.8946
14.2854 12.2247 5.7364 1085.3893 623.5459 849.1844 640.2336 916.3604 708.7766 1035.3446 706.1288
16.3917 8.3740 -7.9425 952.7293 603.2584 1060.1566 620.8609 1104.4103 545.3465 926.2418 547.0160
2.6913 -3.4317 2.0637 768.2715 291.1707 699.3571 296.7258 680.3409 332.2408 807.4389 333.5477
-18.7246 0.8174 -8.2761 228.2363 445.6317 387.2397 441.8505 391.7879 379.2040 243.9372 371.6411
19.3529 1.0178 1.0927 1096.0542 393.5830 1038.2846 406.2431 1043.7645 425.6855 1110.2516 431.7451
-19.6351 -10.8165 7.6007 358.5234 92.5073 214.3800 100.4018 151.6710 199.5572 437.7372 184.9426
-23.4421 8.9534 1.2797 260.1393 585.3797 160.1439 573.5268 211.4829 608.8745 232.2417 609.0858
-15.0174 3.3186 7.2890 489.2365 420.6656 267.2320 419.1320 286.3401 515.2379 490.9480 512.8093
-20.6592 4.1277 -5.3423 230.0086 506.7906 306.3423 499.8712 329.5383 467.4755 228.2037 462.3878
-18.2538 -2.0794 7.1051 405.2838 297.1482 221.9494 298.2360 209.9306 393.4522 436.6782 386.4145
22.2982 2.6719 2.4384 1173.7195 422.9591 1079.6496 438.0259 1094.0147 470.6894 1178.3769 475.9002
-22.7340 0.4561 4.3864 287.5912 371.3109 160.8192 368.5034 163.4528 436.8216 305.1280 429.8629
7.7019 12.3032 1.2512 902.2536 650.0749 766.5834 661.6746 834.1006 684.7483 853.1853 683.6473
14.5206 11.4130 2.7492 1051.6749 619.7970 891.1173 636.5345 953.3211 673.3716 1006.7542 671.5951
11.0355 -7.1699 5.9171 968.2520 185.8455 833.8711 191.0409 794.2506 264.0743 1029.1720 270.7667
24.7141 -6.4985 -2.8323 1130.9505 246.9269 1214.0057 255.1058 1179.6904 230.1135 1187.8920 246.2323
-23.5781 -8.0839 -3.0880 162.5910 215.0836 258.2404 218.4853 212.3823 209.4364 225.3334 192.4903
-21.9271 -6.2893 -5.1921 177.9998 267.5403 309.5392 269.0564 274.1243 238.3672 231.1644 223.8310
-3.4439 11.0515 -3.6876 618.5871 650.5973 603.8126 652.6906 664.7068 628.8843 578.3138 629.0371
-18.0701 7.2660 -1.0796 340.2605 556.3798 296.8742 549.2920 338.0027 558.9085 321.2797 557.4379
17.1157 7.4096 -5.4195 993.6623 569.2240 1049.0736 586.3752 1088.4403 537.0994 972.2277 539.0933
8.6714 0.3519 7.9089 966.9069 344.9880 741.4822 352.6488 743.4441 448.5419 984.8948 450.9510
-5.4057 -4.7648 -6.8299 500.1398 309.2054 645.0173 312.9388 618.8973 259.0678 545.8407 255.7451
0.3336 8.9301 3.5855 773.6893 564.5267 599.7031 569.7598 649.5559 621.0919 743.7877 621.0817
24.4590 -4.3215 7.1055 1251.4071 242.6690 1090.2246 250.6633 1066.7880 332.7726 1296.5840 344.4725
-14.3112 -9.9893 0.9010 393.6818 149.4340 395.1536 155.1046 338.6126 183.1152 467.8821 172.1759
-22.4033 0.2878 -7.1969 163.0220 428.7709 305.5336 423.9426 307.1473 373.7262 181.5133 364.4125
-0.4462 -9.1089 -5.0559 607.7296 201.9222 734.5377 206.9018 684.7422 168.3302 677.4589 167.9841
12.3147 0.9354 -7.8069 854.5611 438.5597 995.1912 449.3429 1000.1692 378.0871 869.3957 382.9526
-5.4106 -7.4463 3.6858 613.6815 191.9674 529.9019 196.8143 487.9756 251.4692 674.9473 248.0245
8.0585 10.1322 -1.3679 872.1682 613.6616 810.2678 625.0139 865.4650 621.1421 835.6368 620.8973
15.4130 -9.3066 1.2790 992.6539 163.2469 982.7499 167.8895 932.2940 189.4399 1065.4592 200.7416
-18.3500 5.0570 -5.0176 283.8014 525.7562 344.3672 519.5318 372.7215 489.3982 276.9608 485.6128
-15.0719 11.4367 7.8095 516.7035 606.6953 236.3584 600.1134 302.3031 699.9391 473.5944 702.5726
-20.2213 -2.1631 3.3954 321.4810 315.6156 228.7173 315.6511 216.2998 372.8438 353.1806 364.3068
16.5653 -11.8771 5.7384 1060.7399 81.8014 962.2936 83.9631 897.2663 151.9160 1149.0000 165.2294
21.8601 -11.0948 6.9680 1180.1623 92.8479 1055.7868 94.5195 995.3743 174.3136 1264.5659 190.9533
-10.5524 -11.3411 -0.2835 453.1470 125.4219 486.1801 131.3635 422.5079 145.3595 534.8620 136.6081
8.1248 -1.8538 6.1693 929.0121 304.3748 756.8947 311.2622 746.5977 388.6458 959.5565 391.7706
-20.4815 8.7133 7.2807 390.5555 547.8213 145.2805 539.3199 195.8102 635.9732 362.9625 637.1740
-21.5734 -6.4386 -5.8377 177.7119 267.5983 324.3024 269.1700 288.1216 231.7723 231.6273 217.2277
-8.3569 12.3627 -4.2628 516.3440 685.5122 509.7776 682.9748 578.2790 654.7555 469.5273 655.5127
-15.9726 12.5459 2.4727 438.8375 659.8188 280.0506 651.1228 351.5050 695.1440 390.6681 697.7798
-5.7801 4.3187 -4.7926 540.4399 503.9345 589.0997 505.5826 612.9096 472.8315 537.0368 471.4812
-12.7506 -6.0217 -1.9271 403.9920 255.2506 447.6775 258.4759 413.9083 257.6577 456.5067 249.6867
3.4815 8.0830 4.1036 840.3935 541.5218 659.3486 548.8177 704.3223 604.7915 814.9584 604.7861
19.6306 10.8855 5.0354 1177.2503 594.6941 971.8441 614.7735 1031.0342 674.5090 1134.5495 672.0721
19.6951 -5.1932 8.1833 1170.0461 217.7008 980.6816 224.2028 952.2112 319.3419 1220.2004 329.2868
-23.6460 -2.2690 7.7281 299.5476 289.9161 110.7011 290.1705 97.4747 393.4263 331.8903 384.2557
-1.9576 2.2876 5.2880 729.1258 404.6957 552.3383 408.8924 565.2079 480.0540 736.3297 479.6179
-14.1601 11.7675 -4.2615 396.4665 674.4920 397.8084 667.0631 463.5406 641.3702 353.4527 642.3205
11.1424 6.5641 -3.5260 897.3375 542.9772 907.5480 555.3345 942.9359 528.5341 880.7561 530.0098
-16.0189 -1.7492 3.7416 413.5164 322.7432 304.8571 323.5919 294.8625 383.0498 443.0513 376.6087
12.4066 2.7495 -2.4854 923.6035 452.0005 931.7237 463.1681 946.5567 447.3060 928.2134 450.7241
-18.4988 -5.2920 -1.5243 292.6783 270.1662 329.4163 272.1197 299.4779 277.6848 341.0158 266.7298
-8.5239 -3.4367 -2.5398 489.8364 316.8435 530.3243 319.7261 511.1943 311.3550 528.4880 306.8769
15.0164 -9.4899 -5.8635 900.7239 197.4620 1055.9984 203.0373 1005.4624 149.4867 973.5822 161.4639
7.8436 4.7575 6.1030 941.4725 454.4535 733.5656 463.4143 759.9984 539.8848 934.4269 540.7804
-25.4866 9.1954 -6.7211 127.6288 632.3317 215.9501 617.1295 267.7718 571.7848 99.6294 570.3050
-20.8531 5.6825 -5.2224 231.4660 541.9873 296.8161 533.6693 328.7668 502.3511 221.4486 498.5290
-9.1757 -1.5196 5.1849 571.1288 319.3498 421.0281 322.0087 412.3939 394.3931 599.5342 390.9089
25.0161 2.2962 -5.9835 1124.2977 456.4846 1232.4286 474.2125 1244.4478 416.3669 1131.3412 424.4986
4.1499 11.8177 -4.9174 757.9684 670.7077 767.7427 679.3791 831.9233 639.5104 712.9886 639.2502
6.0693 -4.7261 6.1817 880.3300 239.6036 722.9811 245.2997 696.6465 323.1697 927.1357 326.2224
7.5718 6.5327 -3.6896 825.2348 544.2458 837.0383 554.2457 872.4405 527.1842 809.0257 528.2080
23.1807 -1.5909 -7.6583 1058.6439 379.8141 1223.1332 393.3411 1214.8160 318.7672 1087.5619 330.2338
21.0055 1.7082 0.2524 1119.8748 412.9194 1080.2849 426.9793 1089.4363 436.8269 1130.1358 442.9765
-3.9633 8.9848 2.3184 672.4510 573.6895 528.6369 575.8700 578.9454 615.3284 642.7257 615.4093
-22.7354 -5.0687 -2.8794 190.3678 283.0201 263.3742 283.7864 234.6370 277.1060 237.2211 263.5892
16.3201 -5.6017 6.3701 1081.4736 218.4226 932.8496 224.6820 902.1176 301.2080 1133.7083 309.9826
-15.4450 -9.3639 -0.2592 358.9154 170.1048 385.0434 175.2666 332.1164 191.8733 429.4761 180.3197
-22.1077 5.3306 6.2714 335.6095 474.5953 135.9439 467.9360 166.8425 555.2302 326.6493 553.2582
22.6081 -11.1249 1.7844 1132.3668 120.4730 1130.4808 123.1861 1070.8026 146.9215 1216.1698 165.1055
-2.6489 7.8933 6.0919 740.4331 529.0546 513.1181 532.3728 557.6607 611.3939 716.2338 611.4295
-21.0538 4.9388 -3.8578 240.7308 517.9327 278.9121 510.3559 306.7832 493.0945 234.5578 488.8753
15.0256 4.3955 -6.8602 927.8422 509.9681 1030.5518 523.9862 1053.8982 461.1025 923.4203 464.8479
-15.4099 -9.3898 0.5958 369.3004 164.7792 375.7145 170.0850 322.5289 195.4946 440.1171 184.0571
-24.0238 -1.2086 -4.2806 158.0631 379.3883 244.4053 375.8963 237.5656 355.8061 184.4284 344.9823
19.8154 0.0104 2.7772 1122.2618 362.3656 1031.3116 374.0973 1031.3676 411.3794 1142.2025 418.0944
-20.3649 -5.4664 -1.4896 254.0767 266.1381 293.5421 267.9331 262.5382 274.5093 303.2596 262.3099
6.7864 -3.9268 5.0636 883.5231 263.6066 748.3798 269.6787 726.5860 335.5167 925.7542 338.7727
-13.8601 -11.4961 -7.5344 303.5286 161.8431 506.5526 167.1867 442.8882 108.1272 384.5996 95.7688
5.7602 -8.1989 -5.5813 726.9537 224.8419 862.0170 230.3414 817.6756 183.9934 792.0643 188.2733
19.7942 10.5324 0.2958 1122.2527 609.9784 1030.8810 630.6491 1087.4273 639.7498 1082.2921 638.5094
13.3280 2.2551 -4.9191 911.6128 453.0704 979.6024 464.7070 991.6740 423.0129 919.0512 427.2397
-25.2909 12.5077 3.7111 258.8389 656.8182 84.8895 640.4125 157.2168 700.3130 211.7084 704.7671
-22.0145 1.7467 -2.9367 222.7267 439.8811 258.5812 434.7410 268.4732 427.5270 233.4631 420.4840
10.5052 -4.9441 -2.9302 859.7574 282.9357 918.8602 289.9486 892.1380 269.9211 907.3275 276.1160
-6.1839 8.4797 0.1360 600.6532 573.9258 511.7714 574.5446 559.1380 592.1410 574.1443 592.0106
21.5747 6.1090 -4.7093 1084.3228 535.3688 1136.5722 554.4293 1168.8461 510.9842 1069.8975 514.4706
4.9739 4.9685 -8.3516 715.5705 533.2255 842.3145 541.3852 869.0278 467.3917 708.4554 468.5851
21.2760 -9.2963 -6.7698 1011.1300 206.3748 1194.0156 212.5350 1145.1410 146.8375 1083.2282 163.7944
5.5866 0.4895 2.1744 838.0238 378.6977 745.5803 385.7344 748.2819 421.5822 855.2775 423.3962
-15.7432 -9.4713 2.6159 385.3149 151.6827 345.5691 157.3588 291.6235 203.7716 456.8160 192.2920
-9.0118 6.0239 1.8789 556.7597 509.7101 442.1986 509.3627 476.1316 546.6174 543.7158 545.6877
-0.3595 -0.9603 -5.1654 630.3674 385.3001 715.3241 390.1667 710.0765 351.6331 655.6094 351.4721
-22.4091 -0.3870 5.7782 308.0801 344.1658 152.6985 342.5291 150.4573 425.1923 330.1787 417.8435
2.2192 10.4899 -3.5311 732.1184 634.7155 716.5561 641.5350 773.8954 617.2703 694.3993 617.2179
3.1696 -6.9745 -6.6446 666.9988 257.9195 818.9389 263.3793 781.1718 207.4050 725.1257 209.6302
17.5120 8.5312 -4.0534 1020.6151 587.3793 1038.7304 605.4169 1084.1877 570.0301 992.7193 571.0657
-5.3280 2.4215 5.1797 660.1709 409.0269 486.0788 411.8062 499.7634 482.8768 666.6980 481.7137
2.5300 -5.3598 -7.2208 652.1414 297.0418 808.3790 302.5838 779.3701 241.2368 701.3709 242.8604
-5.2080 12.2381 -4.9094 572.2030 684.3926 579.8289 684.6964 647.2250 648.6048 525.8456 649.0182
-17.0012 -7.7975 8.2561 428.9203 158.5595 248.9035 164.0869 203.7774 270.1835 491.8645 259.7671
24.0414 -11.5137 -8.5680 1036.7244 167.3994 1276.7944 172.0241 1216.8314 85.5648 1121.1947 107.2126
24.5090 11.3475 2.3238 1239.8928 616.5081 1103.8043 641.3427 1164.5663 670.0873 1194.5667 667.2568
-13.2010 -0.1769 7.0937 514.7261 340.5317 315.2130 341.6691 314.1974 435.3554 535.7033 431.3005
-10.2789 9.1353 7.5905 606.4175 552.5487 339.9532 550.6205 392.2592 647.4489 575.6554 648.2600
21.1372 7.6019 0.5756 1143.1411 542.5992 1063.4929 561.7428 1104.2438 574.1371 1119.7578 575.2384
8.6504 -3.3864 8.4393 962.1662 257.5547 745.2349 263.8343 726.3284 365.2546 1001.5545 368.9530
-16.3106 -2.2281 -7.3535 280.0397 370.9394 431.4718 370.3977 419.0858 316.0095 311.8340 307.5695
-25.2361 -7.8107 1.0648 175.4305 198.4440 176.4782 202.4596 131.6138 236.4851 237.0625 219.4819
-19.0391 -3.3667 -2.0542 280.6707 317.1772 319.8258 317.4774 300.7911 318.0505 318.6575 308.1784
-1.4358 -1.1049 -8.1503 574.3312 397.7030 728.6182 402.1413 722.6165 333.3641 600.3070 332.6761
-8.2599 -6.4343 7.8017 606.7682 192.4259 421.8694 197.1848 385.1111 296.2806 662.6528 291.6574
17.2099 -1.2560 -7.7866 943.5404 388.9212 1100.6687 400.4991 1094.0377 327.2712 970.5233 335.5712
24.6241 1.8946 7.7569 1280.6128 377.8700 1069.3388 392.0326 1079.6283 481.4093 1289.5548 486.7240
9.5526 -10.3062 -7.3690 774.9014 187.5425 964.2215 192.7373 909.0673 125.6661 851.6576 133.7113
8.5435 -10.4311 -8.3484 743.6058 190.0242 955.2351 195.2358 899.4636 118.4493 820.8263 125.7517
2.4209 2.1876 -0.4022 749.6468 431.0617 707.1217 437.1665 719.1720 447.0003 757.5099 447.6763
-2.0094 -9.3776 1.9517 656.6177 157.7516 623.1394 162.8171 570.8286 197.6521 728.6200 196.1841
10.4614 -3.4505 -7.7747 806.7474 341.4125 968.9214 349.4976 950.5018 279.2287 845.7542 285.1896
6.1715 -1.9098 0.2106 819.7849 334.8291 786.7935 341.5873 776.3168 356.4859 850.4543 359.1997
4.6156 3.9909 -6.1586 731.1588 500.4361 812.7028 508.1042 834.2927 457.0199 729.2690 458.2153
4.6568 -4.6023 0.0606 780.5740 275.2843 765.3629 281.1114 740.0665 294.7265 826.2210 297.2906
13.4890 -5.8528 -7.3648 863.7609 285.7405 1032.1157 293.3853 1000.9917 225.7016 916.1700 234.6421
11.6682 -1.2208 -6.1253 855.5508 382.2258 968.7964 391.5323 962.2644 338.0150 882.3149 343.4605
-16.3956 1.0961 2.6550 400.9687 394.1664 302.3943 392.8527 308.6435 441.1734 415.0141 436.3250
13.8017 -6.1767 -2.5979 924.4896 253.5072 985.5035 260.4291 952.2661 242.3701 979.1194 251.1617
17.4230 5.5227 4.7330 1115.2107 476.2689 944.1898 490.8262 974.3048 549.4143 1103.5157 551.0901
-10.0179 -2.3110 1.4187 508.0901 321.5413 451.3606 323.9602 438.3396 357.2246 540.7319 352.7615
24.8463 1.5868 4.6813 1246.6098 386.8036 1110.1933 401.4229 1118.7378 457.4064 1257.4171 463.7961
-16.9143 -3.6153 2.8898 380.1873 284.5184 302.9424 286.2852 282.3047 337.0402 419.8221 328.8189
-9.0034 1.3642 3.7012 565.3033 393.3334 433.9051 394.8524 441.6254 451.6371 577.7844 449.1596
-6.0776 3.3883 -8.2140 492.8330 500.3230 625.4374 501.8533 643.9645 434.2848 494.6407 432.4539
-10.3607 -11.9206 7.9074 549.9911 66.2272 394.7911 73.2514 326.4734 172.5756 636.2778 164.4130
8.9478 4.7184 -6.1022 819.0790 515.1830 897.4281 525.6130 922.7854 473.1845 813.0341 475.2386
-4.4793 -5.7922 0.7668 603.1267 245.3430 577.9959 249.7918 545.6683 273.9123 655.0297 271.2551
4.5400 10.0400 8.7321 922.4285 562.4525 620.4292 570.6406 676.8766 675.0280 885.2314 674.4499
-14.5128 -0.2034 -3.4367 366.4455 396.1437 414.8349 395.5373 413.6959 380.4083 387.5364 374.5645
18.1478 5.6594 3.5841 1115.8591 484.9581 972.1229 500.1942 1002.8538 546.1989 1103.4428 548.0437
1.3500 -5.2536 4.5250 765.3558 236.8855 648.7000 242.0328 619.3445 303.7335 814.8276 304.4612
16.6031 7.2279 7.8963 1142.4283 498.8796 885.6688 513.7090 925.4638 606.2812 1120.6587 606.2118
1.3211 5.2474 1.9421 763.7454 488.6505 649.1791 494.3916 678.3069 528.8675 754.5040 529.0444
-7.8136 10.0594 -3.9015 525.2382 630.8503 522.6639 629.5582 578.4107 605.5855 490.7734 605.6086
-13.0033 3.3313 7.5644 534.0042 419.0529 303.3358 418.4209 322.4790 516.8372 535.5733 514.7754
-6.7962 5.6426 6.7205 657.5007 475.2967 429.3815 476.6525 461.4623 564.0360 646.0499 563.5461
-6.5835 10.7607 6.4025 672.4132 594.8629 422.7986 594.9147 483.9113 677.6279 632.4641 678.5028
10.6203 12.5403 -8.3288 847.5640 700.4761 935.6478 715.4570 1002.4791 637.2248 798.5669 636.6078
23.0557 0.6840 -3.5723 1110.8330 409.2303 1168.8772 423.9896 1172.4921 392.4855 1126.9604 400.9765
-14.5875 -2.3371 2.6572 428.8716 314.8822 347.3444 316.3052 334.0521 363.9877 461.6051 357.6312
-24.9387 -11.9244 1.5070 175.7253 101.2386 188.6227 109.4913 120.0784 146.7971 259.3917 125.8583
16.3695 -2.7150 3.6256 1057.8269 297.5627 957.6805 306.1783 942.8934 353.6177 1093.3432 360.8646
2.1039 -6.0095 -2.3660 697.8456 256.8236 746.0035 262.1261 713.0510 251.1155 751.0045 252.4372
4.6471 1.2413 -2.4109 767.7391 419.5794 777.7279 426.6032 784.5073 414.6515 780.8655 416.2103
22.8216 -4.1247 0.5742 1141.9842 281.5857 1129.9764 290.9711 1107.9286 303.3501 1185.5746 315.3764
-11.9867 -5.4638 1.1480 456.2631 251.2312 424.8462 254.6405 393.9990 285.4173 506.0382 278.5054
8.8707 -3.8636 7.5334 954.3144 251.6273 761.6863 257.8428 740.1737 349.4204 996.3904 353.4601
-11.4311 -9.4910 4.6492 496.9894 140.0117 405.6451 145.7419 351.6235 211.9282 569.2306 203.7748
-6.9088 -7.7071 -3.0309 505.2861 222.6996 579.6031 227.1315 536.8531 212.3806 567.1670 207.5261
-20.3725 5.8376 8.4015 397.9779 474.7291 142.1226 468.9349 176.0670 577.8927 385.9919 576.9204
3.1855 -1.7281 -1.5035 741.1318 348.3394 746.0039 354.3196 736.5224 352.3807 770.7032 353.8055
15.9678 2.8929 5.5661 1089.3339 413.2351 911.6336 425.1466 927.4801 493.4981 1092.7286 496.6192
13.4219 2.0098 -2.1368 945.4416 433.4589 950.4750 444.6897 961.3094 432.1457 954.1665 436.2005
-18.6458 -5.0351 -5.3743 246.9314 296.8335 371.1434 297.9102 342.9260 264.2701 293.6176 252.8263
14.5125 9.8953 3.5928 1057.2963 581.3790 885.3137 597.0997 939.3651 643.4301 1020.8892 642.4185
-3.7827 12.3585 7.6673 748.8140 624.2776 458.8731 626.2209 529.0109 720.9147 699.4446 721.7115
14.1852 -3.1707 2.5537 1001.2195 293.2549 926.3340 301.2667 909.0527 337.9833 1039.2380 344.6610
3.9046 9.3038 5.4363 868.1539 562.4836 648.7470 570.2127 700.6588 639.8592 835.6459 639.6087
18.1546 1.0817 4.0639 1108.6102 379.9301 979.1936 391.6818 985.0743 443.3022 1122.4071 448.4478
-6.2221 10.6641 7.2570 689.6133 588.1675 419.9982 588.5597 480.6643 680.2185 650.0377 681.0752
3.9256 -0.6034 6.0877 848.2640 333.6529 669.2283 339.7690 665.8559 417.6401 871.6752 418.9507
17.3903 9.8696 -8.1675 973.5708 637.2027 1079.2154 656.6517 1131.2564 577.9367 938.7366 578.7213
-23.4193 2.1475 -0.4903 222.2393 436.6079 201.3603 430.9362 213.6194 449.2000 230.8039 442.6012
5.1489 -11.4364 -0.8510 760.7513 127.1029 804.4237 131.6528 741.7576 133.8864 844.3798 138.1993
-9.0577 0.8506 0.2038 522.2218 400.0007 475.6805 401.4067 480.4517 421.7817 537.5765 418.8123
